0.11,9,0.15,5000,1.1126135295111903
0.11,10,0.05,5000,1.1033978610405413
0.11,10,0.075,5000,1.1047266958228488
0.11,10,0.1,5000,1.1053450908939635
0.11,10,0.125,5000,1.1072308824989094
0.11,10,0.15,5000,1.1112394696611887
0.11,10.5,0.05,5000,1.1049710680871465
0.11,10.5,0.075,5000,1.1055071990760272
0.11,10.5,0.1,5000,1.1047891265939453
0.11,10.5,0.125,5000,1.1065542287428265
0.11,10.5,0.15,5000,1.1101228462972432
0.11,11,0.05,5000,1.103986033138189
0.11,11,0.075,5000,1.1057197004035813
0.11,11,0.1,5000,1.1050362440424328
0.11,11,0.125,5000,1.1053679546806645
0.11,11,0.15,5000,1.1096903536989104
0.11,14,0.05,5000,1.1035980327081572
0.11,14,0.075,5000,1.103378478499679
0.11,14,0.1,5000,1.1048501425552109
0.11,14,0.125,5000,1.1060243138014734
0.11,14,0.15,5000,1.111564552888896
0.11,19,0.05,5000,1.107300669128297
0.11,19,0.075,5000,1.109322029045167
0.11,19,0.1,5000,1.1108297410910526
0.11,19,0.125,5000,1.1115325242242322
0.11,19,0.15,5000,1.114157533580343
0.15,9,0.05,5000,1.098845704257291
0.15,9,0.075,5000,1.0996179516259719
0.15,9,0.1,5000,1.103296109696486
0.15,9,0.125,5000,1.1061566460037762
0.15,9,0.15,5000,1.1104353045655555
0.15,10,0.05,5000,1.0984532854040607
0.15,10,0.075,5000,1.1005674101900411
0.15,10,0.1,5000,1.1029475802481084
0.15,10,0.125,5000,1.10657581791573
0.15,10,0.15,5000,1.1116875876762111
0.15,10.5,0.05,5000,1.0986779032707226
0.15,10.5,0.075,5000,1.1000102729853725
0.15,10.5,0.1,5000,1.1040389732480291
0.15,10.5,0.125,5000,1.1065819275507058
0.15,10.5,0.15,5000,1.1102678039065903
0.15,11,0.05,5000,1.098554561667405
0.15,11,0.075,5000,1.100096061504022
0.15,11,0.1,5000,1.1031212867165825
0.15,11,0.125,5000,1.1057049333202429
0.15,11,0.15,5000,1.1105039961477141
0.15,14,0.05,5000,1.100025151871601
0.15,14,0.075,5000,1.1020480748946755
0.15,14,0.1,5000,1.1024436236646404
0.15,14,0.125,5000,1.1066450832287706
0.15,14,0.15,5000,1.1135731554303459
0.15,19,0.05,5000,1.113718969075662
0.15,19,0.075,5000,1.1114141543918516
0.15,19,0.1,5000,1.1124006447370969
0.15,19,0.125,5000,1.1177964594811451
0.15,19,0.15,5000,1.1229811325143217
0.17,9,0.05,5000,1.1001034063911963
0.17,9,0.075,5000,1.1017260315361705
0.17,9,0.1,5000,1.1049084407905354
0.17,9,0.125,5000,1.1101815045977208
0.17,9,0.15,5000,1.1142557953182026
0.17,10,0.05,5000,1.0989953474203833
0.17,10,0.075,5000,1.0994345897736755
0.17,10,0.1,5000,1.1029150525851417
0.17,10,0.125,5000,1.1081188728921327
0.17,10,0.15,5000,1.114080707873825
0.17,10.5,0.05,5000,1.0986707847450694
0.17,10.5,0.075,5000,1.0997966608210639
0.17,10.5,0.1,5000,1.1032123453211298
0.17,10.5,0.125,5000,1.108257184557215
0.17,10.5,0.15,5000,1.1143621883589072
0.17,11,0.05,5000,1.1006412317211005
0.17,11,0.075,5000,1.0998110576022009
0.17,11,0.1,5000,1.1033542647946168
0.17,11,0.125,5000,1.1104477171945115
0.17,11,0.15,5000,1.1151004122785306
0.17,14,0.05,5000,1.1082542671092623
0.17,14,0.075,5000,1.1078223429603422
0.17,14,0.1,5000,1.1102672127860804
0.17,14,0.125,5000,1.1145857753095871
0.17,14,0.15,5000,1.1181156346465728
0.17,19,0.05,5000,1.1289063741376888
0.17,19,0.075,5000,1.1231023533573918
0.17,19,0.1,5000,1.1252560505259377
0.17,19,0.125,5000,1.127712656835315
0.17,19,0.15,5000,1.133257217974805
